25% Toby,Texas
Stiletto,Texas
Pigs on the Wall,Texas
Delmore Schwartz,New York
Calamitous Skies,California
Conor McGiffin,Delaware
Easy Star All-Stars,New York
Sylvester Rivers,Michigan
Lord Troy,Florida
Miss Tess & the Talkbacks,New York
Larry Cook,Michigan
D‐Struct,Washington
Wombo,Kentucky
Isidore String Quartet,New York
Lifeless,Utah
The Left Hand Path,Rhode Island
Valkynaz,Nevada
Last Rights,Massachusetts
Locusta,Ohio
Living Decay,Georgia
Angelcorpse,Missouri
Susie McCollum,New York
Bob Mintzer,New York
Doug Jones,Indiana
Diamondbuck,Michigan
Chanel Thomas,New York
George Hawkins Jr.,California
Knowmans,California
The Outskirts,Illinois
The Downboys,South Dakota
Satori,Texas
Mutilated,Michigan
Mike Moreno,Texas
Erin Moriarty,New York
Stephen B. Tucker,Mississippi
Monika Herzig Acoustic Project,Indiana
Ron Renninger,New York
Night Terriers,Texas
Oblong Cassidy And His Space Horse,Texas
Hotel,Alabama
René McLean,New York
Mary Tillema Smedema,Wisconsin
David Schweisberg,New York
Old School Survivors,New Jersey
MayQueen,New York
"Walter Bishop, Jr.",New York
Jason “JT” Thomas,Texas
Errant Strike,Maryland
Richard Sebring,Massachusetts
Caleb Stine and The Brakemen,Maryland
Earl Lee,Mississippi
Jack Murtha,California
Jonah Smith,New York
Capital Jazz Project,California
Inverted,Illinois
Phantom Lord,New York
Plaguelands,California
Plastic Presidents,Nebraska
Rare Earth,Michigan
Love Canon,Virginia
Harry Belafonte,New York
The Uncalled For,Tennessee
Severe,Ohio
Jack the Ripper,South Carolina
Sara Davis Buechner,Maryland
Daredevils,California
The Dixie Cups,Louisiana
Riot Games Music Team,California
Imagine Dragons,Nevada
Custom Made,California
Shock Treatment,Minnesota
Hollow Head,Tennessee
Red Sun,Kentucky
Eddie Gray,Kentucky
City Windows,California
Rated R,Florida
MR.STILØ,California
Pee Wee Marquette,Alabama
Darlington,Texas
Prairiewolf,Colorado
Walter Booker,Texas
Hal Hales III,Oregon
Greg Street,Mississippi
HEXT HAVOK,California
Emma Kelly,Georgia
Stalemate,Minnesota
Stallion,Tennessee
Timothy Craig,Wisconsin
Brandon Ridenour,Michigan
Cliff Johnson,Minnesota
Ernest Rogers,Georgia
Bob Pinson,Texas
Prideswallower,Kentucky
Venus Trap,Kentucky
Jimmy Johnson,Minnesota
Long Live Relo,Michigan
Savatage,Florida
Kangaroo,Kentucky
Jan Knutson,Maryland
Primo Amore,Oregon
Helen Horton,Illinois
Duff Dorrough,Mississippi
Fortune Child,Florida
Bedhead,Texas
Lila Ignite,New York
EMMY,Ohio
Peter Badie,Louisiana
nullarcana,Nevada
Ángel Saucedo,Illinois
Malefic,New York
Ivalas Quartet,Michigan
Len Spencer,"Washington, D.C."
Glass Coffin,Kentucky
Mark Jigarjian,Massachusetts
Acheulean Forests,Illinois
David Ingles,Oklahoma
Question of Madness,Illinois
Morbid Gods,California
Ethelbert Nevin,Pennsylvania
Lene Lovich,Michigan
Super Sabbath,Pennsylvania
Magic Juan,New York
People Museum,Louisiana
ScottBlock Tim,Wisconsin
Ubiquity,California
Blacklisted,Kentucky
L. Sprague de Camp,New York
Diomerta,Illinois
Lia Ices,Illinois
Bare Minimum,California
Winter Jogger,Massachusetts
Jimmy Humilde,California
Jason Pargin,Illinois
Mack Harrell,Texas
Zoey Tess,Florida
Helter Skelter,California
A’keria C. Davenport,Texas
Silky Nutmeg Ganache,Mississippi
Philip Ruder,Illinois
"The Cast of RuPaul’s Drag Race, Season 11",California
Brad Nickels,Kentucky
Ron Hamilton,Indiana
Bongripper,Illinois
Young Jesus,Illinois
Sunita Mani,Tennessee
Octavia Spencer,Alabama
Slow Coast,California
Hellcannon,New York
Havoc Mass,Florida
Pukwudgie,Massachusetts
Spirit Spell,California
Vivi,Florida
Bongzilla,Wisconsin
T.I.,Georgia
Choppa,Louisiana
City_of_Gold,Illinois
John Owings,Texas
Doug Montgomery,Illinois
Laura Silverman,New Hampshire
Laura Silverman,Tennessee
George Tickner,New York
Denny Johnson,Minnesota
Coffin Dust,Pennsylvania
Dane Louis,Iowa
Sagan,Rhode Island
Rylo Rodriguez,Alabama
Corbis,Washington
Deadly Weapons,California
Maniac,California
Lunar Chamber,Georgia
David Wellington,Pennsylvania
Adam Rafowitz,Minnesota
Joey Izzo,New York
Makes my Blood Dance,New York
Laurel Lefkow,"Washington, D.C."
Baby Rose,"Washington, D.C."
Half Hot,Georgia
The Runaway Grooms,Colorado
Metro The Savage,Puerto Rico
Jasmine Rose Wilson,"Washington, D.C."
ARKTA,California
Sarah Schneider,New Jersey
The Life,New York
Team Tiger Awesome,California
Seduction,New York
Statik Selektah,Massachusetts
Deric “D‐Dot” Angelettie,New York
Hot Boy$,Louisiana
Dalex,Pennsylvania
Little Caesar & The Romans,California
Edward Newman,Colorado
Out of the Mouth of Graves,South Carolina
James and the Drifters,Indiana
Peter Vinograde,Iowa
Danny Dean & The Homewreckers,California
Douglas Weeks,South Carolina
Jwles,New York
Wifisfuneral,New York
Alexis & the Samurai,Louisiana
Elegiac,California
Jesse Sykes & The Sweet Hereafter,Washington
Sole and the Skyrider Band,Arizona
Doug & The Slugz,California
S.J. & The Crossroads,Texas
Ronnie & The Rainbows,Ohio
Tim Smith,North Dakota
Tico & The Triumphs,New York
Michael Boriskin,New York
Norman Burmeister,Wisconsin
"""Whoopee"" Norm Edlebeck and His Dairyland Dutchmen",Wisconsin
Billy “The Kid” Emerson,Florida
Sam Simon,California
Marilyn Moore,Illinois
The Swallows,Maryland
Genocide,Utah
Dylana Jenson,California
Sharde Thomas,Mississippi
Egypt Dean,New York
Christopher Ketner,Texas
Room 21,Texas
The Dusters,Massachusetts
French,New York
Pacer,New York
Kenny Olsen,New Jersey
Adam Bentley,Florida
Absently,Massachusetts
Bull Thieves,New York
Scott Walker,Ohio
Frame of Mind,California
Bizarre,Michigan
Vectralux,Georgia
LifeTree,New York
David Moore & No More Detours,Indiana
Alex Hill,Arkansas
David Gunn,Michigan
Pensacola Opera,Florida
Ian M,New York
Miss Tess,Maryland
jsv,Missouri
Grey Harbor,Indiana
The Engine Crew,New York
Paula Leggett Chase,Indiana
The Hate Bombs,Florida
Ilsey Juber,California
Big Pokey,Texas
Leon DeChino,New York
Wild Beyond,Pennsylvania
John Kilzer,Tennessee
LA PLAGA,California
A La Carte,California
Kate Capshaw,Texas
Justin Mauriello,California
Threat Level,Ohio
Enfold Darkness,Tennessee
Endymion,Texas
Schmear,Washington
Give It the What For,Texas
Samrai Blade,Florida
Bloody Keep,California
V.C.R,Tennessee
Surgikill,Kentucky
Dave Long,Washington
Allison Holker,Minnesota
Kathryn McCormick,Georgia
Declaration,New York
Zhavia,California
Cannibal & the Headhunters,California
Özgür Aydin,Colorado
Welsh Revival,Alabama
Avocyn,Oregon
DJ Jam,Maryland
Monk,Minnesota
Scene Queen,Ohio
Stephen Allen Davis,Tennessee
Russell Sherman,New York
Mitch Ryder & The Detroit Wheels,Michigan
Eric Zuber,Maryland
Skot Suyama,Washington
Danielle Fishel,Arizona
The International Submarine Band,Massachusetts
Thomas Wesley,Mississippi
Bilirubin,North Carolina
Stories,New York
Bornless Fire,California
RamCorps,Alabama
Prose & Concepts,Washington
Riff Raff,Ohio
74.97,Florida
Jada,Massachusetts
Nelita True,Montana
Gouged,Washington
Frank Weinstock,Ohio
DJ Spanish Fly,New York
Claude Gray,Texas
CA$H-N,Texas
ZAMPKAMP,"Washington, D.C."
Notica,Indiana
Rare Form,Maine
Billy Golden,Ohio
Calvin Sieb,New Jersey
Erica Miller,New York
Hot Breakfast!,Delaware
Eternal,Arizona
Zoë Martin-Doike,Hawaii
Mena Suvari,Rhode Island
Louise Behrend,"Washington, D.C."
Joy,Massachusetts
SolarFive,Illinois
Honeybee,Ohio
CHABLE,Pennsylvania
Ta Mére,Texas
Theodore Israel,Illinois
Wet Muscles,Oklahoma
Mystics,Texas
Puffballs United,Oregon
Jerry Simms,New York
Mickey Sharp,Indiana
Ron Price,Oklahoma
Damien Done,Florida
Nico Bryant,Delaware
Teresa Taylor,Texas
Artie Barnes,California
Bentley Robles,California
Staci Stringer,Mississippi
Bear Creek Band,Wisconsin
Brill,Oregon
Blue Rain Boots,Utah
סנדרה ג'ונסון,New Jersey
Maruu,New York
Brill,California
Jordan Blake,California
Noah Assad,Puerto Rico
Sincerely Monroe,Pennsylvania
Rick Ross,Mississippi
Polow da Don,Georgia
Lil KayDee,Illinois
Andy Claus,Pennsylvania
Thomas Stacy,Arkansas
Skaivi,Illinois
Steve Davis,California
Nicole Stouffer,Pennsylvania
Electric Bath,New York
14 Year Old Girls,California
Motionless Battle,New York
Device,Texas
Ceremonium,New York
Centuries,Florida
Stephen Scott,New York
Only Echoes,Colorado
Carlos Henriquez,New York
Abishai,Washington
Little-T and One Track Mike,New Jersey
White American Woman,Texas
The Teeth,Kentucky
Tony Rymer,Massachusetts
Sterling Billingsly,Arkansas
Sterling Billingsly Band,Arkansas
Wade Parx,Texas
Balmora,Connecticut
Scepter,Illinois
The Fat Man,Texas
Line So Thin,Tennessee
Travis Oates,Texas
Ken Sansom,Utah
Chloë Grace Moretz,Georgia
Trim,Kentucky
Lil Kayla,California
Jason Chen,Massachusetts
David Vogel,New York
Alejandro Saab,Texas
We.B,Texas
Ted Staidle,Ohio
Cytrus,Washington
Blue Max,Ohio
Clifton Johnson,Massachusetts
Yvie Oddly,Colorado
Jon McCracken,California
John Clarence Stewart,Georgia
Cinema Stare,Connecticut
38th Parallel,Iowa
Joel Machiela,Illinois
David Cook,Texas
Jane Levy,California
Becca Tobin,Georgia
Harvey Guillén,California
Jon Bon Jovi,New Jersey
Saundra O’Sullivan,Texas
Irwin Freundlich,New York
Lillian Freundlich,Ohio
Age Of Lust,Florida
MC Shan,New York
Tyler Bates,California
Mylon Hayes Family,North Carolina
Aridus,New Mexico
REDDSTAR,California
The Mustangs,Minnesota
Fulcrum,Florida
"Crosby, Stills & Nash",California
The Chesterfield Kings,New York
Tiffany Pollard,New York
Stephen Lawrence,New York
Asian Doll,Texas
Canyons,Missouri
Sam Nelson,New York
Blue Hummingbird on the Left,California
Thomas Campbell,Rhode Island
Kyle Walburn,Georgia
Borderline,Pennsylvania
Goetia,"Washington, D.C."
Kevin Abstract,Texas
Forest Fallows,Arizona
PLUM,South Carolina
John Albert,California
Myee,Illinois
Carol Higgins Clark,New York
Eddie Cochran,Minnesota
Peter S. Shin,Missouri
Mary Higgins Clark,New York
Cécile McLorin Salvant,Florida
The Virginia Sil'hooettes,Virginia
Joy Willow,Pennsylvania
Witch,Vermont
Deviance,Kentucky
George Ducas,Texas
T.A.Y,Florida
Birthday Dad,California
K.O.D.,Louisiana
Michael Session,California
Duncan and the Dragonslayers,California
David Bryant,Illinois
The Street Band,North Dakota
Lee Rausch,Ohio
Abnormal Thought Patterns,California
Marc Jonson,Illinois
Alison Monro,Washington
Bob Watt,New Jersey
Fonteyn,Utah
Stephen Prutsman,California
New Fossils,California
Wingtip Sloat,Virginia
The Flamingo’s,Tennessee
Belphegore,Tennessee
Jim Axelrod,New Jersey
Guido Sinclair,Texas
Ralph Evans,Michigan
Wandra Merrell,New York
Ray Allen,New York
Unto Others,Oregon
Gianni Marchetti,New York
KING 810,Michigan
Roy Blumenfeld,New York
JustWarrenPeace,Indiana
Andy Kulberg,New York
Joe Librandi‐Cowan,New York
The Bad Sneakers Orchestra,Illinois
Apocalypse,Idaho
Craig Leon,Florida
Junior Watson,California
Apocalypse,New Hampshire
Oneida,New York
Black Tent,Michigan
Joshua King,Ohio
Uncommon Nasa,New York
Gary Bias,California
Kamau Daáood,California
Kathleen Turner Overdrive,Georgia
Don Sebesky,New Jersey
Majic,California
Micah Martin,Minnesota
Anne Marie Stanley,New Jersey
Esther Tonea,Georgia
Muse,Florida
Raven McMillon,Maryland
Emily Treigle,Louisiana
Blake Denson,Kentucky
Jonah Hoskins,Utah
Alexandria Shiner,Michigan
Tom Tindall,Missouri
Aqua-Eroticum,Missouri
Daddy Maxfield,California
Thomas Glass,Minnesota
Hibernaut,Utah
Rappin’ Is Fundamental,New York
Al Hirt,Louisiana
Sonny Landreth,Mississippi
Elvis Presley,Mississippi
Jack Nicholson,New Jersey
Alan Arkin,New York
Miles Mykkanen,Michigan
Elena Villalón,Texas
Michaela Wolz,Missouri
Carlos Enrique Santelli,Florida
Richard Trey Smagur,Georgia
Vanessa Vásquez,Arizona
Blue Ivy Carter,New York
Sean Michael Plumb,California
Marina Costa-Jackson,Nevada
Joseph Dennis,Texas
Julie Adams,New York
Julie Adams,California
Patrick Guetti,New Jersey
Michael Brandenburg,Indiana
Black Lab,California
Joshua Luis Velez,New York
Lee Hazlewood,Oklahoma
Sydney Mancasola,California
Rebecca Pedersen,Utah
Thomas Richards,Minnesota
Ashdautas,California
Axeman,California
J. E. Sunde,Wisconsin
Janai Brugger,Illinois
Anthony Clark Evans,Kentucky
Margaret Mezzacappa,Ohio
Joseph Barron,Pennsylvania
Rusmir,Minnesota
Something Funky,Arizona
Willie D,Texas
Bad Algorithm,Maryland
Nikki Hassman,Iowa
Van Dale,Ohio
Peedi Crakk,Pennsylvania
VACATIONS,Illinois
Gouge Away,Florida
Synthfreq,Texas
Los Parras,Arizona
Meech!,Indiana
Brian Cook,Washington
Ras Kass,California
J. Carson,Pennsylvania
JBird,California
Thurl Bailey,"Washington, D.C."
Edison Glass,New York
Edison,New York
Nathaniel Peake,Texas
Former Vandal,Tennessee
Anthony Roth Costanzo,North Carolina
René Barbera,Texas
Jennifer Johnson Cano,Missouri
Celeda,Illinois
Ryan Smith,California
Amber Wagner,California
Paul Corona,Illinois
Holli Harrison,Tennessee
Forgotten Ruin,Illinois
Kenneth Riegel,Pennsylvania
Deathspell,California
Connie Converse,New Hampshire
Mike Sanchez,Tennessee
Christian Van Horn,New York
Soraia,Pennsylvania
Alyson Cambridge,Virginia
Michael Maniaci,Ohio
Tre’ Nina Sky,Mississippi
Terror Zone,New York
Lil’ Mo,New York
Danny Caron,Massachusetts
HOME,Florida
The Group,New York
The Crusaders,Texas
Roc 'C',California
TaeBoo,Georgia
Etterath,Arizona
Kenai,Puerto Rico
Killatonez,Puerto Rico
Marty Cooper,Colorado
MatPat,Ohio
Susie Glaze and the Hilonesome Band,California
Persephone’s Bees,California
The Susie Glaze New Folk Ensemble,California
Young Lo,California
M‐Set,Washington
Larry Lindsey Kimura,Hawaii
Jacob Ducote,Louisiana
Void ov Nihility,New Jersey
Preston Manuel,Louisiana
Twitching Tongues,California
The True Tones,Tennessee
Dirty Texans,Texas
kxllakari,California
YungLex,Maryland
Bonnie Guitar,Washington
A Band Called Pain,California
N.O.R.E.,New York
Double O,New York
Carolyn Betty,Delaware
Melissa Citro,Illinois
Thieving Birds,Texas
Fuego,Washington
Sparing Ashes,Texas
PVK,Texas
Ñengo Flow,Puerto Rico
Esther Heideman,Wisconsin
Bill Schuman,Oregon
Breakdance Kickboxer,Virginia
Todd Wilander,California
Kelly Kaduce,Minnesota
Meagan Miller,Delaware
Jossie Pérez,Puerto Rico
Slowpoke,Texas
Talking Points,Maryland
Peter Nero,New York
All Souls Children's and Youth Choir,Oklahoma
Diviniti,Michigan
Traces,New York
Joe Gatto,New York
John Cummings,New York
NOFACE9,California
Eric Cutler,Iowa
Kyle Ketelsen,Iowa
Mary Petro,Illinois
Susan Tilbury,Illinois
Jennifer Welch‐Babidge,North Carolina
Gerhardt Zimmermann,Ohio
Curtis Popps,Arkansas
Fred Seibert,New York
Carlitos Rossy,Puerto Rico
For Those In Question,Pennsylvania
Lonely Ghost Parade,Pennsylvania
Yukmouth,California
James Fiorella,California
Carridale,Alabama
Izabella Fajardo,Florida
JSL,Ohio
The Gathering,California
Zzyzx Road,California
Mark Biesterfeld,Colorado
Jami Rogers-Anderson,Tennessee
Kevin J. Anderson,Wisconsin
Danny Cox,Ohio
Robert Mosley,Pennsylvania
Bob Mosley,Virginia
Sad Roach,"Washington, D.C."
John Early,Tennessee
Faceplant!,California
Uncle Steve Crockett and the Log Cabin Boys,New York
Tracy Bryant,California
Uncle Steve Crockett,New Jersey
The Fuse,Kentucky
T. S. Eliot,Missouri
Posdnuos,New York
Jay Park,Washington
Junoflo,California
KillaGramz,California
Ramiyah,Michigan
DJ Santiago,New York
Friendly Jeans,Louisiana
Bobby Rose,Pennsylvania
Yächtley Crëw,California
FACS,Illinois
io,California
The Unknown Project,California
Andrew Appel,New York
Chief Keef,Illinois
RuPaul,California
Devils Teeth,Wisconsin
Thud,"Washington, D.C."
Michael Chioldi,Pennsylvania
Anita Johnson,Michigan
Sondra Radvanovsky,Illinois
Mort Shuman,New York
Dr. Everett McCorvey,Alabama
Jon Villars,Florida
Patricia Misslin,Massachusetts
Mark McCrory,Texas
Anna Gebhardt,Nebraska
Bob Gibson,New York
Alex Lee,California
Harold Budd,California
Mudtomb,Illinois
Botch,Washington
Andre Williams,Alabama
Travis Meeks,Indiana
Ted Park,Wisconsin
Kenny Wayne,Texas
TempKnight Harrison,Texas
Pocket Protection,Louisiana
Evanbear1,Tennessee
Retina Sky,Illinois
Jamie Cadle,West Virginia
Dave Rempis,Massachusetts
KANASA,Utah
Nathan Edward,Alabama
Ivo Perelman Trio,New York
Milton Kaye,New York
Messinian,California
Jarrad K,California
Julie,California
Ken Ritter,Texas
Riffy Beats,Massachusetts
Jennifer Christen,Texas
Earl Williams,Michigan
Jewell,Illinois
RXK Nephew,New York
J.P. Nester,Virginia
Mista Mista,"Washington, D.C."
Memo PST,California
YCF Tha Boss,Florida
Dialectixx,California
Jesse Baez,Illinois
UNWELL,Michigan
Born Astray,Louisiana
Cash,Texas
Pink Birds,Tennessee
Secret Sky,California
Freddie Williams,"Washington, D.C."
Baby Tate,Georgia
Lancaster Baptist Church,California
Sage,Pennsylvania
Fabolous,New York
MonoNeon,Tennessee
L.O.R.E.,Florida
Madison Love,California
Mothers,Georgia
Roxanne Fontana,New York
A Rise And Fall Of a Dilapidated Home,Ohio
1 Body 6 Graves,Indiana
Systems Collapse,California
K.O.D,Louisiana
Dennis McNeil,California
Bassnectar,California
Sean Douglas,California
(<0>),New York
d4vd,New York
Angela McJunkin,Minnesota
Veaux,Tennessee
Betty Roché,Delaware
Dan Abbott,California
Snuffx,Mississippi
Psylosia,North Carolina
Cabin Essence,Wisconsin
Joseph Jefferson,Virginia
Robert Athis,Massachusetts
Richard Walbert,Florida
Pity Party,California
Breathing Problem,Texas
Reinforcement:Punishment,Georgia
Louis Spears,Oklahoma
Juelz Santana,New York
Arthur Collins,Pennsylvania
Ritual Servant,South Carolina
Gloria Belle,Maryland
Steve Porter,New York
Fred Kaplan,California
Overseer,Ohio
Iceskates,Ohio
Kinder Words,Ohio
Renewal,Ohio
Harvey Pekar,Ohio
Okilly Dokilly,Arizona
In Periculum,Oklahoma
DJ Lord Jazz,Ohio
Denny Randell,New York
Choked Up,New York
Alice Lee,Massachusetts
Alice Lee,Illinois
Kragen Lum,California
Philip Converse,New Hampshire
Night Verses,California
CPTN Uzncwz,Missouri
Mike Schultz,North Dakota
